sample_date,collector_name,location,location_number,time_code,sample_start,sample_end,weather,wind (km/hr),air_temp,shade_coverage,observation_id,pollinator,insect_order,insect_family,insect_genus,insect_species,plant_host,plant_order,plant_family,plant_genus,plant_species,plant_color,plant_pattern,Photo reference #,Notes (additional observations),,name_primary,name_secondary,final
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9BI1A,BI,hymenoptera,apidae,bombus,impatiens,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9BI3A,BI,hymenoptera,apidae,bombus,impatiens,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9BI1E,BI,hymenoptera,apidae,bombus,impatiens,thin_lavender,laminales,lamiaceae,lavandula,spp,purple,solid,,,,,,
2022-09-02,David,Community_Garden,C9,A,11:32,11:57,sunny,5,23,full_shade,C9BI1A,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,white,solid,,,,,,Liz
2022-09-02,David,Community_Garden,C9,E,13:03,13:28,sunny,6,26,full_shade,C9BI1E,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,white,solid,,,,,,Liz
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8BI1E,BI,hymenoptera,apidae,bombus,impatiens,cow_vetch,fabales,fabaceae,vicia,cracca,purple,solid,,,,,,
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8BI1M,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8BI2M,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8BI1A,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8BI1E,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8BI2E,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8BI3E,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7BI1M,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7BI2M,BI,hymenoptera,apidae,bombus,impatiens,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7BI3M,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7BI4M,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7BI5M,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7BI1A,BI,hymenoptera,apidae,bombus,impatiens,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-07-15,"Dave, Jen",Library,L5,M,10:39,11:04,rain,13,19,no_shade,L5BI1M,BI,hymenoptera,apidae,bombus,impatiens,canada_goldenrod,asterales,asteraceae,solidago,canadensis,yellow,solid,,,,David,Liz,Liz
2022-07-15,"Dave, Jen",Library,L5,M,10:39,11:04,rain,13,19,no_shade,L5BI2M,BI,hymenoptera,apidae,bombus,impatiens,feverfew,asterales,asteraceae,tanacetum,parthenium,white,solid,,,,David,Liz,Liz
2022-06-27,"Liz,Dave,Navneet",Community_Garden,C4,A,12:03,12:28,partly_cloudy,5,27,no_shade,C4BI1A,BI,hymenoptera,apidae,bombus,impatiens,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-07,"Liz,Dave",Student_Union,S1,E,16:41,17:06,overcast,5,18,no_shade,S1BI1E,BI,hymenoptera,apidae,bombus,impatiens,california_poppy,ranunculales,papveraceae,eschscholzia,californica,orange,solid,,,,Liz,,
2022-05-24,"Asuma,Lisa,Liz",Library,L0,A,13:42,14:07,cloudy,8,15,no_shade,L0BI1A,BI,hymenoptera,apidae,bombus,impatiens,solomons_seal,asparagales,asparagaceae,polygonatum,spp,white,striped,,,,David,Liz,Keegan
2022-09-02,Jen,Library,L9,A,11:34,11:59,sunny,3,22,no_shade,L9BME1A,BME,hymenoptera,apidae,bombus,melanopygus,geranium,geraniales,geraniaceae,geranium,spp,pink,striped,,,,David,,Liz
2022-09-02,Jen,Library,L9,A,11:34,11:59,sunny,3,22,no_shade,L9BME2A,BME,hymenoptera,apidae,bombus,melanopygus,geranium,geraniales,geraniaceae,geranium,spp,pink,striped,,,,David,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8BME1M,BME,hymenoptera,apidae,bombus,melanopygus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8BME2M,BME,hymenoptera,apidae,bombus,melanopygus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8BME3M,BME,hymenoptera,apidae,bombus,melanopygus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8BME4M,BME,hymenoptera,apidae,bombus,melanopygus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8BME1A,BME,hymenoptera,apidae,bombus,melanopygus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8BME2A,BME,hymenoptera,apidae,bombus,melanopygus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8BME1E,BME,hymenoptera,apidae,bombus,melanopygus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David, Jen",Library,L7,M,10:42,11:07,sunny,10,20,partly_shade,L7BME1M,BME,hymenoptera,apidae,bombus,melanopygus,fireweed,myrtales,onagraceae,chameanerion,angustifolium,purple,solid,,,,Liz,,Liz
2022-08-05,"David, Jen",Library,L7,M,10:42,11:07,sunny,10,20,partly_shade,L7BME2M,BME,hymenoptera,apidae,bombus,melanopygus,fireweed,myrtales,onagraceae,chameanerion,angustifolium,purple,solid,,,,Liz,,Liz
2022-08-05,"David, Jen",Library,L7,M,10:42,11:07,sunny,10,20,partly_shade,L7BME3M,BME,hymenoptera,apidae,bombus,melanopygus,crocosmia,asparagales,iridaceae,crocosmia,spp,red,striped,,,,Liz,,Liz
2022-08-05,"David, Jen",Library,L7,M,10:42,11:07,sunny,10,20,partly_shade,L7BME4M,BME,hymenoptera,apidae,bombus,melanopygus,fireweed,myrtales,onagraceae,chameanerion,angustifolium,purple,solid,,,,Liz,,Liz
2022-08-05,"Keegan,Jen,Parsa",Library,L7,A,12:07,12:34,sunny,28,21,mostly_shade,L7BME1A,BME,hymenoptera,apidae,bombus,melanopygus,fireweed,myrtales,onagraceae,chameanerion,angustifolium,purple,solid,,,,Liz,,Liz
2022-08-05,"Keegan,Jen,Parsa",Library,L7,A,12:07,12:34,sunny,28,21,mostly_shade,L7BME2A,BME,hymenoptera,apidae,bombus,melanopygus,fireweed,myrtales,onagraceae,chameanerion,angustifolium,purple,solid,,,,Liz,,Liz
2022-08-05,"Keegan,Jen,Parsa",Library,L7,A,12:07,12:34,sunny,28,21,mostly_shade,L7BME3A,BME,hymenoptera,apidae,bombus,melanopygus,fireweed,myrtales,onagraceae,chameanerion,angustifolium,purple,solid,,,,Liz,,Liz
2022-08-05,"Keegan,Jen,Parsa",Library,L7,E,13:03,13:27,sunny,28,22,mostly_shade,L7BME1E,BME,hymenoptera,apidae,bombus,melanopygus,fireweed,myrtales,onagraceae,chameanerion,angustifolium,purple,solid,,,,Liz,,Liz
2022-08-05,"Keegan,Jen,Parsa",Library,L7,E,13:03,13:27,sunny,28,22,mostly_shade,L7BME2E,BME,hymenoptera,apidae,bombus,melanopygus,fireweed,myrtales,onagraceae,chameanerion,angustifolium,purple,solid,,,,Liz,,Liz
2022-08-05,"Keegan,Jen,Parsa",Library,L7,E,13:03,13:27,sunny,28,22,mostly_shade,L7BME3E,BME,hymenoptera,apidae,bombus,melanopygus,fireweed,myrtales,onagraceae,chameanerion,angustifolium,purple,solid,,,,Liz,,Liz
2022-07-29,"Jen, Liz",Student_Union,S5,M,10:53,11:18,sunny,5,27,no_shade,S5BME1M,BME,hymenoptera,apidae,bombus,melanopygus,bergamot,lamiales,lamiaceae,monarda,fistulosa,purple,solid,,Queen,,David,Liz,
2022-06-29,"Keegan, Jen, Asuma",Student_Union,S2,A,11:57,12:22,cloudy,9,16,mostly_shade,S2BME1A,BME,hymenoptera,apidae,bombus,melanopygus,rocket_larkspur,ranunculales,ranunculaceae,delphinium,spp,purple,solid,,,,Liz,,
2022-06-29,"Keegan, Jen, Asuma",Student_Union,S2,A,11:57,12:22,cloudy,9,16,mostly_shade,S2BME2A,BME,hymenoptera,apidae,bombus,melanopygus,dandelion,asterales,asteracea,taraxacum,spp,yellow,solid,,,,Liz,,
2022-06-29,"Keegan,Asuma",Student_Union,S2,E,13:30,13:55,cloudy,17,18,no_shade,S2BME1E,BME,hymenoptera,apidae,bombus,melanopygus,slender_vervian,lamiales,verbenaceae,verbena,rigida,purple,solid,,,,Liz,,
2022-06-27,"Liz, Dave",Community_Garden,C4,M,10:32,10:57,partly_cloudy,6,25,no_shade,C4BME1M,BME,hymenoptera,apidae,bombus,melanopygus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-24,"Keegan,Parsa,Liz",Community_Garden,C3,A,11:38,12:03,sunny,5,19,mostly_shade,C3BME1A,BME,hymenoptera,apidae,bombus,melanopygus,purple_toadflax,laminales,phantaginaceae,linaria,purpurea,purple,solid,,,,Liz,,Liz
2022-06-17,"Cai,Dave,Keegan",Library,L2,A,11:52,12:18,partly_cloudy,33,16,partly_shade,L2BME1A,BME,hymenoptera,apidae,bombus,melanopygus,foxglove,lamiales,phantaginaceae,digitalis,purpuerea,purple,spotted,,,,Liz,,Keegan
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BME1A,BME,hymenoptera,apidae,bombus,melanopygus,lavender,laminales,lamiaceae,lavandula,stoechas,purple,spotted,,,,Liz,,Liz
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BME2A,BME,hymenoptera,apidae,bombus,melanopygus,lavender,laminales,lamiaceae,lavandula,stoechas,purple,spotted,,,,Liz,,Liz
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BME3A,BME,hymenoptera,apidae,bombus,melanopygus,herb_robert,geraniales,geraniaceae,geranium,robertianum,pink,striped,,,,Liz,,Liz
2022-06-07,"Liz,Dave",Student_Union,S1,M,10:50,11:15,sunny,3,13,no_shade,S1BME1M,BME,hymenoptera,apidae,bombus,melanopygus,bachelor_button,asterales,asteraceae,centaurea,cyanus,nd,nd,,,,Liz,,Keegan
2022-06-07,"Liz,Dave",Student_Union,S1,E,16:41,17:06,overcast,5,18,no_shade,S1BME1E,BME,hymenoptera,apidae,bombus,melanopygus,california_poppy,ranunculales,papveraceae,eschscholzia,californica,orange,solid,,,,Liz,,
2022-05-24,"Asuma,Lisa,Liz",Library,L0,A,13:42,14:07,cloudy,8,15,no_shade,L0BME1A,BME,hymenoptera,apidae,bombus,melanopygus,solomons_seal,asparagales,asparagaceae,polygonatum,spp,white,striped,,,,David,Liz,Keegan
2022-05-24,Asuma.Liz.David,Library,L0,E,16:09,16:33,cloudy,5,16,no_shade,L0BME1E,BME,hymenoptera,apidae,bombus,melanopygus,solomons_seal,asparagales,asparagaceae,polygonatum,spp,white,striped,,,,David,Liz,Keegan
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8BMI1E,BMI,hymenoptera,apidae,bombus,mixtus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8BMI2E,BMI,hymenoptera,apidae,bombus,mixtus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8BMI3E,BMI,hymenoptera,apidae,bombus,mixtus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8BMI4E,BMI,hymenoptera,apidae,bombus,mixtus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8BMI5E,BMI,hymenoptera,apidae,bombus,mixtus,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-06-27,"Liz, Dave",Community_Garden,C4,M,10:32,10:57,partly_cloudy,6,25,no_shade,C4BMI1M,BMI,hymenoptera,apidae,bombus,mixtus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-27,"Liz, Dave",Community_Garden,C4,M,10:32,10:57,partly_cloudy,6,25,no_shade,C4BMI2M,BMI,hymenoptera,apidae,bombus,mixtus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-27,"Liz, Dave",Community_Garden,C4,M,10:32,10:57,partly_cloudy,6,25,no_shade,C4BMI3M,BMI,hymenoptera,apidae,bombus,mixtus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-27,"Liz,Dave,Navneet",Community_Garden,C4,A,12:03,12:28,partly_cloudy,5,27,no_shade,C4BMI1A,BMI,hymenoptera,apidae,bombus,mixtus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-27,"Liz,Dave,Navneet",Community_Garden,C4,A,12:03,12:28,partly_cloudy,5,27,no_shade,C4BMI2A,BMI,hymenoptera,apidae,bombus,mixtus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-27,"Liz,Dave,Navneet",Community_Garden,C4,A,12:03,12:28,partly_cloudy,5,27,no_shade,C4BMI3A,BMI,hymenoptera,apidae,bombus,mixtus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-27,"Liz,Dave,Navneet",Community_Garden,C4,A,12:03,12:28,partly_cloudy,5,27,no_shade,C4BMI4A,BMI,hymenoptera,apidae,bombus,mixtus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-27,"Liz,Dave,Navneet",Community_Garden,C4,A,12:03,12:28,partly_cloudy,5,27,no_shade,C4BMI5A,BMI,hymenoptera,apidae,bombus,mixtus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-27,"Liz,Dave,Navneet",Community_Garden,C4,A,12:03,12:28,partly_cloudy,5,27,no_shade,C4BMI6A,BMI,hymenoptera,apidae,bombus,mixtus,oregano,lamiales,lamiaceae,origanum,spp,pink,striped,,,,Liz,,Liz
2022-06-27,"Liz,Dave",Community_Garden,C4,E,13:37,14:02,partly_cloudy,8,28,partly_shade,C4BMI1E,BMI,hymenoptera,apidae,bombus,mixtus,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,,,Liz,,Liz
2022-06-24,"Keegan,Parsa",Community_Garden,C3,M,10:01,10:26,sunny,7,17,mostly_shade,C3BMI1M,BMI,hymenoptera,apidae,bombus,mixtus,purple_toadflax,laminales,phantaginaceae,linaria,purpurea,purple,solid,,,,Liz,,Liz
2022-06-24,"Keegan,Parsa",Community_Garden,C3,M,10:01,10:26,sunny,7,17,mostly_shade,C3BMI2M,BMI,hymenoptera,apidae,bombus,mixtus,purple_toadflax,laminales,phantaginaceae,linaria,purpurea,purple,solid,,,,Liz,,Liz
2022-06-24,"Keegan,Parsa",Community_Garden,C3,M,10:01,10:26,sunny,7,17,mostly_shade,C3BMI3M,BMI,hymenoptera,apidae,bombus,mixtus,purple_toadflax,laminales,phantaginaceae,linaria,purpurea,purple,solid,,,,Liz,,Liz
2022-06-24,"Liz,Parsa",Community_Garden,C3,E,13:30,13:55,sunny,8,21,mostly_shade,C3BMI1E,BMI,hymenoptera,apidae,bombus,mixtus,purple_toadflax,laminales,phantaginaceae,linaria,purpurea,purple,solid,,,,Liz,,Liz
2022-06-24,"Liz,Parsa",Community_Garden,C3,E,13:30,13:55,sunny,8,21,mostly_shade,C3BMI2E,BMI,hymenoptera,apidae,bombus,mixtus,purple_toadflax,laminales,phantaginaceae,linaria,purpurea,purple,solid,,,,Liz,,Liz
2022-06-17,"Cai,Dave,Keegan",Library,L2,A,11:52,12:18,partly_cloudy,33,16,partly_shade,L2BMI1A,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-17,"Cai,Dave,Keegan",Library,L2,A,11:52,12:18,partly_cloudy,33,16,partly_shade,L2BMI2A,BMI,hymenoptera,apidae,bombus,mixtus,rocket_larkspur,ranunculales,ranunculaceae,delphinium,spp,blue,solid,,,,Liz,,Keegan
2022-06-17,"Cai,Dave,Keegan",Library,L2,A,11:52,12:18,partly_cloudy,33,16,partly_shade,L2BMI3A,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-17,"Cai,Dave,Keegan",Library,L2,A,11:52,12:18,partly_cloudy,33,16,partly_shade,L2BMI4A,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-17,"Cai,Dave,Keegan",Library,L2,A,11:52,12:18,partly_cloudy,33,16,partly_shade,L2BMI5A,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-17,"Keegan,Dave",Library,L2,E,13:37,14:02,partly_cloudy,13,18,mostly_shade,L2BMI5E,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-17,"Keegan,Dave",Library,L2,E,13:37,14:02,partly_cloudy,13,18,mostly_shade,L2BMI1E,BMI,hymenoptera,apidae,bombus,mixtus,foxglove,lamiales,phantaginaceae,digitalis,purpuerea,purple,spotted,,,,Liz,,Keegan
2022-06-17,"Keegan,Dave",Library,L2,E,13:37,14:02,partly_cloudy,13,18,mostly_shade,L2BMI2E,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-17,"Keegan,Dave",Library,L2,E,13:37,14:02,partly_cloudy,13,18,mostly_shade,L2BMI3E,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-17,"Keegan,Dave",Library,L2,E,13:37,14:02,partly_cloudy,13,18,mostly_shade,L2BMI4E,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-17,"Keegan,Dave",Library,L2,E,13:37,14:02,partly_cloudy,13,18,mostly_shade,L2BMI6E,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-17,"Keegan,Dave",Library,L2,E,13:37,14:02,partly_cloudy,13,18,mostly_shade,L2BMI7E,BMI,hymenoptera,apidae,bombus,mixtus,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,,,Liz,,Keegan
2022-06-08,"Jen,David,Aldona",Community_Garden,C2,M,10:44,11:10,cloudy,6,17,partly_shade,C2BMI1M,BMI,hymenoptera,apidae,bombus,mixtus,purple_toadflax,laminales,phantaginaceae,linaria,purpurea,purple,solid,,male,,Liz,,Liz
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BMI1A,BMI,hymenoptera,apidae,bombus,mixtus,lavender,laminales,lamiaceae,lavandula,stoechas,purple,spotted,,,,Liz,,Liz
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BMI2A,BMI,hymenoptera,apidae,bombus,mixtus,lavender,laminales,lamiaceae,lavandula,stoechas,purple,spotted,,,,Liz,,Liz
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BMI3A,BMI,hymenoptera,apidae,bombus,mixtus,purple_toadflax,laminales,phantaginaceae,linaria,purpurea,purple,solid,,,,Liz,,Liz
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BMI4A,BMI,hymenoptera,apidae,bombus,mixtus,lavender,laminales,lamiaceae,lavandula,stoechas,purple,spotted,,,,Liz,,Liz
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BMI5A,BMI,hymenoptera,apidae,bombus,mixtus,lavender,laminales,lamiaceae,lavandula,stoechas,purple,spotted,,,,Liz,,Liz
2022-06-08,Keegan,Community_Garden,C2,E,15:52,16:17,cloudy,19,18,full_shade,C2BMI2E,BMI,hymenoptera,apidae,bombus,mixtus,purple_toadflax,laminales,phantaginaceae,linaria,purpurea,purple,solid,,,,Liz,,Liz
2022-06-08,Keegan,Community_Garden,C2,E,15:52,16:17,cloudy,19,18,full_shade,C2BMI1E,BMI,hymenoptera,apidae,bombus,mixtus,lavender,laminales,lamiaceae,lavandula,stoechas,purple,spotted,,,,Liz,,Liz
2022-06-01,"Aldona,Dave,Jen,Liz",Community_Garden,C1,M,10:48,11:13,overcast,5,18,full_shade,C1BMI1M,BMI,hymenoptera,apidae,bombus,mixtus,hellbore,ranunculales,ranunculaceae,helleborus,spp,purple,solid,,,,David,Liz,Liz
2022-06-17,"Keegan,Dave",Library,L2,E,13:37,14:02,partly_cloudy,13,18,mostly_shade,L2BS1E,BS,hymenoptera,apidae,bombus,sitkensis,herb_robert,geraniales,geraniaceae,geranium,robertianum,pink,striped,,,,Liz,,Keegan
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BS1A,BS,hymenoptera,apidae,bombus,sitkensis,lavender,laminales,lamiaceae,lavandula,stoechas,purple,spotted,,,,Liz,,Liz
2022-06-08,"Keegan,Sal",Community_Garden,C2,A,13:41,14:07,cloudy,9,17,mostly_shade,C2BS2A,BS,hymenoptera,apidae,bombus,sitkensis,herb_robert,geraniales,geraniaceae,geranium,robertianum,pink,striped,,,,Liz,,Liz
2022-06-08,Keegan,Community_Garden,C2,E,15:52,16:17,cloudy,19,18,full_shade,C2BS1E,BS,hymenoptera,apidae,bombus,sitkensis,lavender,laminales,lamiaceae,lavandula,stoechas,purple,spotted,,,,Liz,,Liz
2022-06-07,"Liz,Dave",Student_Union,S1,A,12:31,12:56,overcast,5,19,no_shade,S1BS1A,BS,hymenoptera,apidae,bombus,sitkensis,bachelor_button,asterales,asteraceae,centaurea,cyanus,blue,solid,,,,Liz,,
2022-06-07,"Liz,Dave",Student_Union,S1,E,16:41,17:06,overcast,5,18,no_shade,S1BS1E,BS,hymenoptera,apidae,bombus,sitkensis,california_poppy,ranunculales,papveraceae,eschscholzia,californica,orange,solid,,,,Liz,,
2022-06-07,"Liz,Dave",Student_Union,S1,E,16:41,17:06,overcast,5,18,no_shade,S1BS2E,BS,hymenoptera,apidae,bombus,sitkensis,borage,boraginales,boraginaceae,borago,officinalis,blue,solid,,,,Liz,,
2022-06-01,"Dave,Keegan,Liz",Community_Garden,C1,A,12:32,12:57,overcast,10,19,full_shade,C1BS1A,BS,hymenoptera,apidae,bombus,sitkensis,red_robin,rosales,rosaceae,photinia,spp,white,solid,,,,David,Liz,Liz
2022-06-01,"Dave,Keegan",Community_Garden,C1,E,15:37,16:02,mostly_cloudy,8,19,mostly_shade,C1BS1E,BS,hymenoptera,apidae,bombus,sitkensis,red_robin,rosales,rosaceae,photinia,spp,white,solid,,,,David,Liz,Liz
2022-06-01,"Dave,Keegan",Community_Garden,C1,E,15:37,16:02,mostly_cloudy,8,19,mostly_shade,C1BS2E,BS,hymenoptera,apidae,bombus,sitkensis,red_robin,rosales,rosaceae,photinia,spp,white,solid,,,,David,Liz,Liz
2022-06-01,"Dave,Keegan",Community_Garden,C1,E,15:37,16:02,mostly_cloudy,8,19,mostly_shade,C1BS3E,BS,hymenoptera,apidae,bombus,sitkensis,red_robin,rosales,rosaceae,photinia,spp,white,solid,,,,David,Liz,Liz
2022-05-24,Keegan,Library,L0,M,11:40,12:05,cloudy,15,13,no_shade,L0BS1M,BS,hymenoptera,apidae,bombus,sitkensis,solomons_seal,asparagales,asparagaceae,polygonatum,spp,white,striped,IMG_8129.HEIC,sp.sitkensis,,David,Liz,Keegan
2022-06-29,"Jen,Aldona",Student_Union,S2,M,10:47,11:12,cloudy,12,17,mostly_shade,S2BU1M,BU,hymenoptera,adipae,bombus,spp,bachelor_button,asterales,asteraceae,centaurea,cyanus,pink,solid,,,,Liz,,
